FILIAL; DATA PROC; IDADE INI; IDADE FIM;SETOR LOJA   ;MERC ;DIGITO;STATUS;DESCRICAO ;EMBALAGEM ;DT VENC   ;TRIBUTACAO;LC;QTDE_IDEAL;DT PRECO IND;PRECO IND;DT ULT ENTR;CUSTO ULT ENTR;QTDE ULT ENTR;QTDE PED COMPRA;QTDE PED FILIAL;QTDE PED NF AT;ESTOQ EMB1;ESTOQ EMB9;CUSTO MEDIO;PRECO VENDA;PERC RENT;QTDE VENDA EMB1;IDADE;NAO VENDE;TP ETIQ;MIX;DT PRECO;EMB.INTERMEDIARIA;PAR;DIREITO DEVOLUCAO;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;65410;170; ;CALDO FAZMAX GALINHA               ;CXA 1 X 10 1010G  ;; ; ;50;     ;0;23/03/2023;46,52;10;0;0;0;9;9;46,52;79,9;8,51;0;5;4;C; ;28/03/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;46974;138; ;CALDO KISABOR CARNE                ;CXA 1 X 12 1,01KG ;; ; ;80;     ;0;14/03/2023;86,7;3;0;0;0;4;4;85,92;142,8;6,57;1;44,15;4;C; ;13/03/2023;S;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;46975;198; ;CALDO KISABOR GALINHA              ;CXA 1 X 12 1,01KG ;; ; ;80;     ;0;14/03/2023;86,7;2;0;0;0;2;4;85,92;142,8;6,57;4;28;0;C; ;13/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;34390;109; ;CALDO KITANO CARNE 1469            ;CXA 1 X 10 1,010KG;; ; ;70;     ;0;17/03/2023;88,56;1;0;0;0;8;4;69,94;129;12,52;2;19,8;0;C;N;10/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;34375;156; ;CALDO KITANO GALINHA 1470          ;CXA 1 X 10 1,010KG;; ; ;84;     ;0;07/03/2023;88,67;42;0;0;0;35;2;69,94;129;12,52;16;21;0;C; ;10/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;78210;181; ;CALDO KNORR PROF.GALINHA BAG       ;CXA 1 X 10 1,010KG;; ; ;91;     ;0;27/10/2022;129,6;3;0;0;0;1;3;129,5;215;6,51;0;152;11;C; ;12/12/2022;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;35589;152; ;CALDO QUALIMAX CARNE               ;CXA 1 X 10 1010G  ;; ; ;78;     ;0;23/03/2023;65,07;13;0;0;0;16;0;65,06;105;4,77;1;52,62;7;C; ;17/11/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;35588;193; ;CALDO QUALIMAX GALINHA             ;CXA 1 X 10 1010G  ;; ; ;78;     ;0;23/03/2023;65,07;13;0;0;0;12;7;65,06;105;4,77;0;5;3;C; ;17/11/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;41018;107; ;CALDO SAZON CARNE                  ;CXA 1 X 6 1100G  ;; ; ;96;     ;0;04/01/2023;58,3;26;0;0;0;13;3;55,02;110,94;17,14;25;83;0;C; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;41019;167; ;CALDO SAZON GALINHA                ;CXA 1 X 6 1100G  ;; ; ;96;     ;0;04/01/2023;58,3;96;0;0;0;37;4;55,02;110,94;17,14;20;83;0;C; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;41017;148; ;CALDO SAZON LEGUMES                ;CXA 1 X 6 1100G  ;; ; ;96;     ;0;04/01/2023;58,3;20;0;0;0;10;4;55,02;110,94;17,14;2;83;0;C; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;23977;124; ;CATCHUP CEPERA BIG PUMP            ;CXA 1 X 4 3,5KG  ;; ; ;60;     ;0;02/09/2022;80,48;15;0;0;0;9;3;85,68;103,96;-15,67;1;207;2;C;N;06/02/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;44596;153; ;CATCHUP DAJUDA MINI SACHE          ;CXA 1 X 8 192X7G ;; ; ;40;     ;0;02/03/2023;84,54;20;0;0;0;18;0;80,66;127,2;3,32;1;26;3;C; ;14/06/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;42983;165; ;CATCHUP DUSUL MINI SACHE           ;CXA 1 X 12 190X7G ;; ; ;30;     ;0;07/03/2023;93,36;12;0;0;0;10;1;93,13;154,8;6,57;1;21;4;C; ;07/02/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;23449;153; ;CATCHUP EKMA BOMBONA               ;CXA 1 X 6 3,3KG  ;; ; ;36;     ;0;21/01/2023;85,22;18;0;0;0;15;0;84,81;119,4;-4,29;3;66;2;C;N;06/02/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;65381;192; ;CATCHUP EKMA MINI SACHE            ;CXT 1 X 1 168X7G ;; ; ;480;     ;0;21/01/2023;8,96;80;0;0;0;68;0;8,97;14,9;6,46;13;66;2;C; ;05/01/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;62425;157; ;CATCHUP HEMMER PET                 ;CXA 1 X 12 1KG    ;; ; ;45;     ;0;17/03/2023;107,07;6;0;0;0;5;3;107,07;190,8;10,62;0;11;2;C; ;22/11/2022;S;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;59383;103; ;CATCHUP SOFRUTA BOMBONA            ;CXA 1 X 4 3,2KG  ;; ; ;48;     ;0;18/07/2022;61,11;12;0;0;0;6;0;62,58;107,6;8,57;0;253;49;C; ;12/07/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;50454;117; ;CHAMPIGNON CAMPO BELO FATIADO BLD  ;CXA 1 X 6 1010G  ;; ; ;49;     ;0;12/11/2022;156,54;3;0;0;0;8;2;154,4;251,4;5,32;0;137,92;12;C; ;30/09/2022;S;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;50455;177; ;CHAMPIGNON CAMPO BELO INTEIRO BLD  ;CXA 1 X 6 1010G  ;; ; ;49;     ;0;09/11/2022;156,44;5;0;0;0;6;1;154,4;251,4;5,32;0;144,67;45;C; ;30/09/2022;S;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74850;148; ;CHAMPIGNON IMPERADOR FATIADO BALDE ;BLD 1 X 1 2KG    ;; ; ;180;     ;0;21/01/2023;55,37;2;0;0;0;2;0;55,18;83,9;0,96;0;66;999;C; ;28/09/2022;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74849;110; ;CHAMPIGNON IMPERADOR INTEIRO BALDE ;BLD 1 X 1 2KG    ;; ; ;180;     ;0;21/01/2023;55,37;3;0;0;0;4;0;55,34;92,9;7,16;0;95,25;999;C; ;28/09/2022;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;68555;171; ;CHOC.HARALD MELKEN LEITE           ;CXA 1 X 10 500G   ;;*; ;150;     ;0;18/02/2023;150,53;2;0;0;0;1;9;161,52;229;14,21;0;38;13;C; ;13/12/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;68553;152; ;CHOC.HARALD MELKEN M.AMARGO        ;CXA 1 X 10 500G   ;;*; ;220;     ;0;11/01/2023;150,53;2;0;0;0;0;9;161,52;229;14,21;0;76;2;C; ;13/12/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;68562;171; ;CHOC.PO HARALD MELKEN 50           ;CXA 1 X 10 1050G  ;; ; ;55;     ;0;06/02/2023;181,96;11;0;0;0;3;1;184,32;299;5,09;7;50;0;C; ;12/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;78284;172; ;CHOC.PO NESTLE 32 CACAU            ;CXA 1 X 9 1,01KG ;; ; ;50;     ;0;09/01/2023;200,19;1;0;0;0;0;8;199,53;319,41;4,27;0;78;24;C; ;04/03/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;78283;112; ;CHOC.PO NESTLE 50 CACAU            ;CXA 1 X 9 1,01KG ;; ; ;50;     ;0;09/01/2023;283,87;1;0;0;0;0;7;271,47;467,1;8,62;0;78;13;C; ;12/10/2022;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;27724;165; ;CHOC.PO QUALIMAX 32 CACAU          ;CXA 1 X 6 2KG    ;; ; ;30;     ;0;20/08/2022;207,6;2;6;0;0;1;5;206,05;353,4;8,44;0;220;17;C; ;14/01/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;27725;124; ;CHOC.PO QUALIMAX 50 CACAU          ;CXA 1 X 6 2KG    ;; ; ;30;     ;0;05/01/2023;243,94;3;6;0;0;1;5;244,02;419,4;8,56;0;82;11;C; ;20/09/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;39788;167; ;COBERT.CAMP FORN.PIZZA LEITE       ;CXA 1 X 8 1010G  ;; ; ;65;     ;0;23/11/2022;119,54;1;0;0;0;2;1;116,3;206,4;10,39;0;192,23;0;C; ;21/09/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74437;149; ;COBERT.CHOC.HARALD CONFEIT.BLEND   ;CXA 1 X 10 1010G  ;; ; ;110;     ;0;29/12/2022;129,31;5;0;0;0;0;9;129,43;219;7,64;1;89;2;C; ;14/01/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74454;127; ;COBERT.CHOC.HARALD CONFEIT.BRANCO  ;CXA 1 X 10 1010G  ;; ; ;110;     ;0;14/03/2023;152,88;11;0;0;0;10;1;151,22;259;8,35;1;14;2;C; ;19/03/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74453;168; ;COBERT.CHOC.HARALD CONFEIT.LEITE   ;CXA 1 X 10 1010G  ;; ; ;110;     ;0;11/01/2023;143,69;11;0;0;0;12;0;114,92;209,92;11,99;6;77,08;2;C; ;19/03/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;61148;120; ;COBERT.CHOC.HARALD CONFEIT.LEITE   ;CXA 1 X 6 2100G  ;; ; ;88;     ;0;18/02/2023;166,14;2;0;0;0;2;4;166,13;269,4;5,07;1;50,75;2;C; ;24/01/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74452;108; ;COBERT.CHOC.HARALD CONFEIT.M.AMARGO;CXA 1 X 10 1010G  ;; ; ;110;     ;0;11/01/2023;146,58;22;0;0;0;5;6;123,67;209,92;7,82;21;76;0;C; ;19/03/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74445;108; ;COBERT.CHOC.HARALD MELKEN BLEND    ;CXA 1 X 10 1010G  ;;*; ;110;     ;0;18/02/2023;264,43;1;0;0;0;1;0;284,25;349;3,3;0;38;4;C; ;31/08/2022;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74444;149; ;COBERT.CHOC.HARALD MELKEN BRANCO   ;CXA 1 X 10 1010G  ;; ; ;110;     ;0;11/01/2023;249,19;2;0;0;0;1;5;249,1;409;5,84;0;76;2;C; ;12/01/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;61147;161; ;COBERT.CHOC.HARALD RASP/COB AMARG  ;CXA 1 X 6 2100G  ;; ; ;88;     ;0;14/03/2023;146,01;6;0;0;0;5;3;144,31;237;5,85;1;14;5;C; ;24/01/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;61146;101; ;COBERT.CHOC.HARALD RASP/COB.LEITE  ;CXA 1 X 6 2100G  ;; ; ;88;     ;0;11/01/2023;139,94;3;0;0;0;2;1;139,94;239,4;8,28;3;76;5;C; ;24/01/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74450;184; ;COBERT.CHOC.HARALD TOP BLEND       ;CXA 1 X 10 1010G  ;; ; ;110;     ;0;18/02/2023;168,86;2;0;0;0;1;3;168,85;279;6,22;1;38;10;C; ;21/01/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74449;146; ;COBERT.CHOC.HARALD TOP BRANCO      ;CXA 1 X 10 1010G  ;; ; ;110;     ;0;18/02/2023;196,98;2;0;0;0;0;2;196,97;329;6,87;2;38;0;C; ;24/01/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;74451;149; ;COBERT.CHOC.HARALD TOP LEITE       ;CXA 1 X 10 1010G  ;; ; ;110;     ;0;29/12/2022;187,61;3;0;0;0;0;7;188,15;299;3,81;1;89;0;C; ;21/01/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;48716;101; ;COBERT.CHOC.MAVALERIO M.AMARGO FRAC;CXA 1 X 10 1,01KG ;; ; ;88;     ;0;13/01/2023;150,44;11;0;0;0;1;0;145,96;235;4,63;6;74;16;C; ;17/02/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;48436;185; ;COBERT.CHOC.NESTLE MARFIM          ;CXA 1 X 12 1KG    ;;*; ;75;     ;0;10/10/2022;533,64;1;0;0;0;0;6;526,48;550,8;-10,83;0;169;12;C; ;27/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;73352;119; ;COBERT.HARALD FORN.AVELA           ;CXA 1 X 8 1010G  ;; ; ;105;     ;0;11/01/2023;150,87;15;0;0;0;11;1;150,92;231,2;1,46;4;76;3;C; ;10/03/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;73354;138; ;COBERT.HARALD FORN.LEITE           ;CXA 1 X 8 1010G  ;; ; ;105;     ;0;23/03/2023;157,8;0;0;0;3;5;2;150,92;231,2;1,46;6;63,85;0;C; ;10/03/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;82809;183; ;COBERT.SORVETE MARVI LIMAO GALEGO  ;CXA 1 X 6 1,3KG  ;; ; ;90;     ;0;11/01/2023;56,53;5;0;0;0;4;0;56,86;91,8;4,79;0;76;12;C; ;22/03/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;65362;195; ;COBERT.XAMEGO BOM FORN. GOIABA     ;CXA 1 X 6 1,01KG ;;*; ;88;     ;0;20/03/2023;78,71;2;0;0;0;3;4;78,37;101,4;7,45;1;48,9;2;C; ;19/08/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;82818;119; ;COBERT.XAMEGO BOM FORN.CHOC.AVELA  ;CXA 1 X 6 1,01KG ;; ; ;88;     ;0;30/12/2022;88,49;11;0;0;0;8;3;88,16;143,4;5,26;0;88;7;C; ;03/01/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;43964;166; ;COBERT.XAMEGO BOM FORN.PIZZA BRIG. ;CXA 1 X 6 1,05KG ;; ; ;88;     ;0;22/03/2023;95,03;2;0;0;0;6;0;88,16;143,4;5,26;2;9,33;5;X; ;03/01/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;43967;144; ;COBERT.XAMEGO BOM FORN.PIZZA LEITE ;CXA 1 X 6 1,05KG ;; ; ;88;     ;0;17/03/2023;76,95;6;0;0;0;6;1;75,55;137,88;11,94;1;12,54;2;C; ;19/08/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;57398;183; ;COCO FLOCOS SOCOCO                 ;CXA 1 X 12 1KG    ;; ; ;35;     ;0;01/02/2023;256;10;0;0;0;11;5;256,11;370,8;6,92;1;59,96;2;C; ;15/02/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;78260;172; ;COCO RALADO INDIANO                ;FDO 1 X 5 1KG    ;; ; ;50;     ;0;13/03/2023;88,07;10;0;0;0;17;4;71,04;119;16,29;1;40,04;6;C; ;13/03/2023;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;57397;123; ;COCO RALADO MAIS COCO              ;CXA 1 X 12 1KG    ;; ; ;35;     ;0;01/02/2023;227,55;10;0;0;0;10;0;227,61;334,8;8,01;0;55;12;C; ;15/02/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;60431;182; ;CREME GOIABA TAMBAU POUCH          ;CXA 1 X 6 2,5KG  ;;*; ;75;     ;0;15/03/2023;122,59;2;10;0;0;0;2;122,19;164,88;10,64;5;13;3;C; ;15/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;39296;171; ;DOCE PASTOSO C/LEIT.CHOC.TRIANGULO ;BLD 1 X 1 10KG   ;; ; ;80;     ;0;16/03/2023;69,06;12;0;0;0;11;0;68,62;111,9;5,41;4;12;5;C; ;29/08/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;27854;191; ;DOCE PASTOSO C/LEITE TRIANGULO BLD ;BLD 1 X 1 10KG   ;; ; ;80;     ;0;26/01/2023;64,23;10;0;0;0;20;0;63,89;105;5,89;2;76,5;23;C; ;19/08/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;73160;191; ;DOCE XAMEGO BOM PASTOSO C/LEITE    ;BLD 1 X 1 9,8KG  ;; ; ;80;     ;0;17/02/2023;74,4;10;0;0;0;17;0;73,72;123,9;7,23;2;69,47;24;C; ;02/09/2022;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;73159;153; ;DOCE XAMEGO BOM PASTOSO LEITE/CHOC.;BLD 1 X 1 9,8KG  ;; ; ;80;     ;0;17/03/2023;92,21;18;0;0;0;18;0;90,72;141;2,39;3;11;18;C; ;19/08/2022;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;11577;165; ;ERVILHA QUERO LATA                 ;CXA 1 X 6 2KG    ;;*; ;49;02/12;26,4;10/08/2022;155,51;21;0;0;0;1;0;155,63;59,4;-177,25;3;230;3;C;N;22/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;38173;147; ;EXTRATO EKMA POUCH                 ;CXA 1 X 6 2,1KG  ;; ; ;70;     ;0;01/07/2022;59,98;10;0;0;0;4;2;61,64;95,4;2,11;0;270;18;C; ;09/09/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;57767;153; ;EXTRATO ELEFANTE POUCH             ;CXA 1 X 6 2KG    ;; ; ;54;     ;0;12/12/2022;83,27;9;0;0;0;4;3;82,3;131,4;4,1;1;106;5;C; ;27/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;75075;188; ;EXTRATO FUGINI POUCH               ;CXA 1 X 6 1700G  ;; ; ;70;     ;0;23/11/2022;68,99;5;0;0;0;2;0;67,35;113,4;7,34;1;125;9;C; ;05/09/2022;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;30822;130; ;EXTRATO QUERO POUCH                ;CXA 1 X 12 1020G  ;; ; ;72;     ;0;25/03/2023;65,47;16;0;0;0;25;4;64,51;105,48;5,57;13;21,85;0;C; ;24/03/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;76116;156; ;EXTRATO SOFRUTA POUCH              ;CXA 1 X 8 1,7KG  ;; ; ;45;     ;0;13/09/2022;77,97;10;0;0;0;10;1;78,48;127,2;5,04;0;197,44;12;C; ;26/05/2022;; ; ;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;51428;138; ;EXTRATO TAMBAU POUCH               ;CXA 1 X 6 2KG    ;; ; ;64;     ;0;16/02/2023;58,35;20;20;0;0;9;3;58;89,4;1,86;14;40;0;C; ;31/08/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;47219;126; ;FARINHA DE TRIGO D.MARIA PASTEL    ;FDO 1 X 5 5KG    ;;*; ;36;     ;0;09/03/2023;120,57;1;5;0;0;6;2;118,9;147,5;13,38;7;31,34;2;C; ;01/07/2022;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;9693;160; ;FARINHA TRIGO B.PRO PASTEL         ;FDO 1 X 5 5KG    ;;*; ;40;11/09;29;16/03/2023;126,8;5;0;0;0;0;1;126,8;149,5;9,18;4;12;2;C;N;14/01/2023;;N;N;
273;28/03/23;   0;9999;002-G.U                                                                                                 ;6969;161; ;FARINHA TRIGO B.PRO PIZZA          ;FDO 1 X 5 5KG    ;;*; ;40;     ;0;16/03/2023;123,12;5;5;0;0;1;2;123,11;147,45;10,5;3;12;0;C; ;21/12/2022;S;N;N;
